packet_index,sim_time,schedule_offset,window,condition,command,expected_delta,leg,leg_index,phase,swing,shape,bump,target_z,actual_z,tracking_error,native_target_z,realized_relative_z,base_z,roll_deg,pitch_deg,yaw_deg,base_vz
93,56.361,8.512763023376465,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.36785064230735676,-0.36785064230735676,0.0,-0.36785064230735676,0.0,0.36990921961736645,-0.6635003121716957,-1.6804168755803508,-4.295940273839814,0.024568306499745996
93,56.361,8.512763023376465,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3676579988355471,-0.3676579988355471,0.0,-0.3676579988355471,0.0,0.36990921961736645,-0.6635003121716957,-1.6804168755803508,-4.295940273839814,0.024568306499745996
93,56.361,8.512763023376465,B1,B,0.05,0.005,RR,3,0.5,1,1.0,0.0050000000000000044,-0.20157565274964365,-0.20168644699553917,-0.00011079424589552356,-0.20657565274964365,0.004889205754104481,0.36990921961736645,-0.6635003121716957,-1.6804168755803508,-4.295940273839814,0.024568306499745996
94,56.381,8.593650102615356,B1,B,0.05,0.005,FL,0,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21089817518463772,-0.19804692922538222,0.012851245959255492,-0.21550617500153224,0.017459245776150017,0.3688656923969758,-0.6429637240069737,-1.3377893667817984,-4.331127957745258,-0.0276602523575887
94,56.381,8.593650102615356,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.36742547059431196,-0.36742547059431196,0.0,-0.36742547059431196,0.0,0.3688656923969758,-0.6429637240069737,-1.3377893667817984,-4.331127957745258,-0.0276602523575887
94,56.381,8.593650102615356,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3674716266449492,-0.3674716266449492,0.0,-0.3674716266449492,0.0,0.3688656923969758,-0.6429637240069737,-1.3377893667817984,-4.331127957745258,-0.0276602523575887
94,56.381,8.593650102615356,B1,B,0.05,0.005,RR,3,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.2109227466328892,-0.19663864699161793,0.01428409964127128,-0.21553074644978373,0.018892099458165806,0.3688656923969758,-0.6429637240069737,-1.3377893667817984,-4.331127957745258,-0.0276602523575887
95,56.4015,8.67435908317566,B1,B,0.05,0.005,FL,0,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.2423817403427693,-0.22087448564701004,0.02150725469575926,-0.24590974050298658,0.025035254855976546,0.3706555853378419,-0.39712664979259593,-1.1760935073113346,-4.333977401193773,0.09216431653124146
95,56.4015,8.67435908317566,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3694020852954488,-0.3694020852954488,0.0,-0.3694020852954488,0.0,0.3706555853378419,-0.39712664979259593,-1.1760935073113346,-4.333977401193773,0.09216431653124146
95,56.4015,8.67435908317566,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.36933722728630336,-0.36933722728630336,0.0,-0.36933722728630336,0.0,0.3706555853378419,-0.39712664979259593,-1.1760935073113346,-4.333977401193773,0.09216431653124146
95,56.4015,8.67435908317566,B1,B,0.05,0.005,RR,3,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.2423932170768949,-0.22044505098818135,0.021948166088713555,-0.2459212172371122,0.025476166248930843,0.3706555853378419,-0.39712664979259593,-1.1760935073113346,-4.333977401193773,0.09216431653124146
96,56.42175,8.75521206855774,B1,B,0.05,0.005,FL,0,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2870806200795299,-0.26098943334113855,0.026091186738391337,-0.2891286198964244,0.028139186555285856,0.3708421385783511,-0.2562235343055982,-1.0610500231787618,-4.325793646194705,-0.07463554168817733
96,56.42175,8.75521206855774,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.368671490770169,-0.368671490770169,0.0,-0.368671490770169,0.0,0.3708421385783511,-0.2562235343055982,-1.0610500231787618,-4.325793646194705,-0.07463554168817733
96,56.42175,8.75521206855774,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3687208991413256,-0.3687208991413256,0.0,-0.3687208991413256,0.0,0.3708421385783511,-0.2562235343055982,-1.0610500231787618,-4.325793646194705,-0.07463554168817733
96,56.42175,8.75521206855774,B1,B,0.05,0.005,RR,3,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.28708434967429775,-0.26138336093350184,0.025700988740795905,-0.28913234949119226,0.027748988557690424,0.3708421385783511,-0.2562235343055982,-1.0610500231787618,-4.325793646194705,-0.07463554168817733
97,56.44225,8.83620309829712,B1,B,0.05,0.005,FL,0,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3299893396700975,-0.3088958630046819,0.02109347666541561,-0.33063733994475575,0.021741476940073834,0.3700267411296216,-0.32222040900132654,-1.0423444287011123,-4.247667350797821,0.029575878407500124
97,56.44225,8.83620309829712,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3700983445871585,-0.3700983445871585,0.0,-0.3700983445871585,0.0,0.3700267411296216,-0.32222040900132654,-1.0423444287011123,-4.247667350797821,0.029575878407500124
97,56.44225,8.83620309829712,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.36975707415403664,-0.36975707415403664,0.0,-0.36975707415403664,0.0,0.3700267411296216,-0.32222040900132654,-1.0423444287011123,-4.247667350797821,0.029575878407500124
97,56.44225,8.83620309829712,B1,B,0.05,0.005,RR,3,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.32998984700511835,-0.30842600556154737,0.021563841443570986,-0.3306378472797766,0.02221184171822921,0.3700267411296216,-0.32222040900132654,-1.0423444287011123,-4.247667350797821,0.029575878407500124
98,56.4625,8.918952941894531,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3432693834407536,-0.3432693834407536,0.0,-0.3432693834407536,0.0,0.36985923406209875,-0.12569309284663704,-1.2193339394944325,-4.1109278287957745,-0.11710251440551504
98,56.4625,8.918952941894531,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3678138339788389,-0.3678138339788389,0.0,-0.3678138339788389,0.0,0.36985923406209875,-0.12569309284663704,-1.2193339394944325,-4.1109278287957745,-0.11710251440551504
98,56.4625,8.918952941894531,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.36796925714171197,-0.36796925714171197,0.0,-0.36796925714171197,0.0,0.36985923406209875,-0.12569309284663704,-1.2193339394944325,-4.1109278287957745,-0.11710251440551504
98,56.4625,8.918952941894531,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3444983045031047,-0.3444983045031047,0.0,-0.3444983045031047,0.0,0.36985923406209875,-0.12569309284663704,-1.2193339394944325,-4.1109278287957745,-0.11710251440551504
99,56.48275,8.99978494644165,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3681978497019931,-0.3681978497019931,0.0,-0.3681978497019931,0.0,0.36694364955374736,-0.0335003267790527,-1.4938030952093349,-3.9189154568076345,-0.09129795971188195
99,56.48275,8.99978494644165,B1,B,0.05,0.005,FR,1,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3467941696141153,-0.357088947896445,-0.01029477828232972,-0.34744216963128144,-0.00964677826516358,0.36694364955374736,-0.0335003267790527,-1.4938030952093349,-3.9189154568076345,-0.09129795971188195
99,56.48275,8.99978494644165,B1,B,0.05,0.005,RL,2,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.346941464145345,-0.35665747087613214,-0.009716006730787152,-0.34758946416251113,-0.009068006713621013,0.36694364955374736,-0.0335003267790527,-1.4938030952093349,-3.9189154568076345,-0.09129795971188195
99,56.48275,8.99978494644165,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3680179100289486,-0.3680179100289486,0.0,-0.3680179100289486,0.0,0.36694364955374736,-0.0335003267790527,-1.4938030952093349,-3.9189154568076345,-0.09129795971188195
100,56.503,9.080606937408447,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.36845928156373475,-0.36845928156373475,0.0,-0.36845928156373475,0.0,0.36833674366479535,-0.0204980043889715,-1.642622609219579,-3.8602610298994753,0.12703913315768242
100,56.503,9.080606937408447,B1,B,0.05,0.005,FR,1,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.30110509037932476,-0.3187015338732894,-0.017596443493964664,-0.30315309042510113,-0.015548443448188287,0.36833674366479535,-0.0204980043889715,-1.642622609219579,-3.8602610298994753,0.12703913315768242
100,56.503,9.080606937408447,B1,B,0.05,0.005,RL,2,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.30123241303363896,-0.31967285330639256,-0.0184404402727536,-0.30328041307941533,-0.016392440226977223,0.36833674366479535,-0.0204980043889715,-1.642622609219579,-3.8602610298994753,0.12703913315768242
100,56.503,9.080606937408447,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3676928690085388,-0.3676928690085388,0.0,-0.3676928690085388,0.0,0.36833674366479535,-0.0204980043889715,-1.642622609219579,-3.8602610298994753,0.12703913315768242
101,56.52325,9.161509037017822,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3665705182560088,-0.3665705182560088,0.0,-0.3665705182560088,0.0,0.3685141967421645,-0.1306672557813862,-1.729191805065617,-3.7467996227786124,-0.09457479970714422
101,56.52325,9.161509037017822,B1,B,0.05,0.005,FR,1,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2522412686855361,-0.27360644865089223,-0.02136517996535614,-0.25576926884575335,-0.01783717980513888,0.3685141967421645,-0.1306672557813862,-1.729191805065617,-3.7467996227786124,-0.09457479970714422
101,56.52325,9.161509037017822,B1,B,0.05,0.005,RL,2,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.25234255795751215,-0.2766424935221117,-0.02429993556459953,-0.2558705581177294,-0.02077193540438227,0.3685141967421645,-0.1306672557813862,-1.729191805065617,-3.7467996227786124,-0.09457479970714422
101,56.52325,9.161509037017822,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36619949763338455,-0.36619949763338455,0.0,-0.36619949763338455,0.0,0.3685141967421645,-0.1306672557813862,-1.729191805065617,-3.7467996227786124,-0.09457479970714422
102,56.5425,9.242566108703613,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.36816751876500886,-0.36816751876500886,0.0,-0.36816751876500886,0.0,0.3674124993901949,0.03870700932415851,-1.6113564569846903,-3.654436484065005,0.04023313662711958
102,56.5425,9.242566108703613,B1,B,0.05,0.005,FR,1,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.2156171302442635,-0.2296738219670152,-0.014056691722751702,-0.22022513029003987,-0.009448691676975318,0.3674124993901949,0.03870700932415851,-1.6113564569846903,-3.654436484065005,0.04023313662711958
102,56.5425,9.242566108703613,B1,B,0.05,0.005,RL,2,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21569098732965997,-0.23143475152021772,-0.015743764190557757,-0.22029898737543635,-0.011135764144781374,0.3674124993901949,0.03870700932415851,-1.6113564569846903,-3.654436484065005,0.04023313662711958
102,56.5425,9.242566108703613,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36690203305068536,-0.36690203305068536,0.0,-0.36690203305068536,0.0,0.3674124993901949,0.03870700932415851,-1.6113564569846903,-3.654436484065005,0.04023313662711958
103,56.56525,9.333583116531372,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3680422484215577,-0.3680422484215577,0.0,-0.3680422484215577,0.0,0.37002936566133676,-0.03294542746928973,-1.4524231039243982,-3.6017654645534134,0.05275343345682088
103,56.56525,9.333583116531372,B1,B,0.05,0.005,FR,1,0.5,1,1.0,0.0050000000000000044,-0.20056682088321295,-0.2047885602149042,-0.004221739331691232,-0.20556682088321296,0.0007782606683087723,0.37002936566133676,-0.03294542746928973,-1.4524231039243982,-3.6017654645534134,0.05275343345682088
103,56.56525,9.333583116531372,B1,B,0.05,0.005,RL,2,0.5,1,1.0,0.0050000000000000044,-0.2006153906216108,-0.2036428074819512,-0.003027416860340415,-0.2056153906216108,0.0019725831396595894,0.37002936566133676,-0.03294542746928973,-1.4524231039243982,-3.6017654645534134,0.05275343345682088
103,56.56525,9.333583116531372,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36770949555557664,-0.36770949555557664,0.0,-0.36770949555557664,0.0,0.37002936566133676,-0.03294542746928973,-1.4524231039243982,-3.6017654645534134,0.05275343345682088
104,56.585,9.41440200805664,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3680865496138507,-0.3680865496138507,0.0,-0.3680865496138507,0.0,0.3698638795889689,0.0006986477844602205,-1.1539873322980854,-3.5546216720849824,-0.02635527193490305
104,56.585,9.41440200805664,B1,B,0.05,0.005,FR,1,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21034424217607006,-0.1986271344502293,0.011717107725840753,-0.2149522419929646,0.01632510754273528,0.3698638795889689,0.0006986477844602205,-1.1539873322980854,-3.5546216720849824,-0.02635527193490305
104,56.585,9.41440200805664,B1,B,0.05,0.005,RL,2,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21037209400258808,-0.19741327096500852,0.012958823037579559,-0.2149800938194826,0.017566822854474085,0.3698638795889689,0.0006986477844602205,-1.1539873322980854,-3.5546216720849824,-0.02635527193490305
104,56.585,9.41440200805664,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36827089626418885,-0.36827089626418885,0.0,-0.36827089626418885,0.0,0.3698638795889689,0.0006986477844602205,-1.1539873322980854,-3.5546216720849824,-0.02635527193490305
105,56.6055,9.495305061340332,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3698484770785356,-0.3698484770785356,0.0,-0.3698484770785356,0.0,0.370850297291127,-0.6681861042893464,-0.9362978593109342,-3.5186246169712896,0.06748490089272166
105,56.6055,9.495305061340332,B1,B,0.05,0.005,FR,1,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.2421230115206963,-0.21944917046031306,0.022673841060383226,-0.24565101168091358,0.026201841220600514,0.370850297291127,-0.6681861042893464,-0.9362978593109342,-3.5186246169712896,0.06748490089272166
105,56.6055,9.495305061340332,B1,B,0.05,0.005,RL,2,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24213602044082952,-0.2205393923921437,0.021596628048685812,-0.2456640206010468,0.0251246282089031,0.370850297291127,-0.6681861042893464,-0.9362978593109342,-3.5186246169712896,0.06748490089272166
105,56.6055,9.495305061340332,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36967134625341713,-0.36967134625341713,0.0,-0.36967134625341713,0.0,0.370850297291127,-0.6681861042893464,-0.9362978593109342,-3.5186246169712896,0.06748490089272166
106,56.6255,9.576597929000854,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3691193021937548,-0.3691193021937548,0.0,-0.3691193021937548,0.0,0.3709194123531339,-0.25144681510921907,-0.8269571398994778,-3.5032637961802027,-0.06173842677285235
106,56.6255,9.576597929000854,B1,B,0.05,0.005,FR,1,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2869965409634214,-0.25918120147584867,0.027815339487572754,-0.28904454078031594,0.029863339304467273,0.3709194123531339,-0.25144681510921907,-0.8269571398994778,-3.5032637961802027,-0.06173842677285235
106,56.6255,9.576597929000854,B1,B,0.05,0.005,RL,2,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2870007684727401,-0.2611528532048668,0.025847915267873278,-0.2890487682896346,0.027895915084767797,0.3709194123531339,-0.25144681510921907,-0.8269571398994778,-3.5032637961802027,-0.06173842677285235
106,56.6255,9.576597929000854,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36884187133021695,-0.36884187133021695,0.0,-0.36884187133021695,0.0,0.3709194123531339,-0.25144681510921907,-0.8269571398994778,-3.5032637961802027,-0.06173842677285235
107,56.646,9.657395124435425,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37049016721280376,-0.37049016721280376,0.0,-0.37049016721280376,0.0,0.3704084197979003,-0.4457966798279292,-0.8247316119120832,-3.593309853944279,0.040826040767521804
107,56.646,9.657395124435425,B1,B,0.05,0.005,FR,1,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3299779024275073,-0.30901464157795405,0.020963260849553245,-0.3306259027021655,0.021611261124211467,0.3704084197979003,-0.4457966798279292,-0.8247316119120832,-3.593309853944279,0.040826040767521804
107,56.646,9.657395124435425,B1,B,0.05,0.005,RL,2,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.32997847749361015,-0.30913997479871697,0.02083850269489318,-0.33062647776826837,0.021486502969551402,0.3704084197979003,-0.4457966798279292,-0.8247316119120832,-3.593309853944279,0.040826040767521804
107,56.646,9.657395124435425,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37041403857033334,-0.37041403857033334,0.0,-0.37041403857033334,0.0,0.3704084197979003,-0.4457966798279292,-0.8247316119120832,-3.593309853944279,0.040826040767521804
108,56.66625,9.738224029541016,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.36905891842022487,-0.36905891842022487,0.0,-0.36905891842022487,0.0,0.3709418453052095,-0.45507988522113624,-0.9734870631348219,-3.713453546003805,-0.07474736171430092
108,56.66625,9.738224029541016,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.34447495929332,-0.34447495929332,0.0,-0.34447495929332,0.0,0.3709418453052095,-0.45507988522113624,-0.9734870631348219,-3.713453546003805,-0.07474736171430092
108,56.66625,9.738224029541016,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.34506022219820437,-0.34506022219820437,0.0,-0.34506022219820437,0.0,0.3709418453052095,-0.45507988522113624,-0.9734870631348219,-3.713453546003805,-0.07474736171430092
108,56.66625,9.738224029541016,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.36915250322607146,-0.36915250322607146,0.0,-0.36915250322607146,0.0,0.3709418453052095,-0.45507988522113624,-0.9734870631348219,-3.713453546003805,-0.07474736171430092
109,56.68625,9.818884134292603,B1,B,0.05,0.005,FL,0,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3479741361374134,-0.35836614676665374,-0.010392010629240334,-0.34862213615457954,-0.009744010612074194,0.3687570331540039,-0.2580143839634797,-1.1040742131722223,-3.8900324212098,-0.09539896304963458
109,56.68625,9.818884134292603,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.36942749587248574,-0.36942749587248574,0.0,-0.36942749587248574,0.0,0.3687570331540039,-0.2580143839634797,-1.1040742131722223,-3.8900324212098,-0.09539896304963458
109,56.68625,9.818884134292603,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.36985087291763585,-0.36985087291763585,0.0,-0.36985087291763585,0.0,0.3687570331540039,-0.2580143839634797,-1.1040742131722223,-3.8900324212098,-0.09539896304963458
109,56.68625,9.818884134292603,B1,B,0.05,0.005,RR,3,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3480628264577787,-0.3581737370800681,-0.010110910622289415,-0.34871082647494483,-0.009462910605123276,0.3687570331540039,-0.2580143839634797,-1.1040742131722223,-3.8900324212098,-0.09539896304963458
110,56.709,9.909763097763062,B1,B,0.05,0.005,FL,0,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.3021250635480086,-0.3206373560866589,-0.018512292538650277,-0.304173063593785,-0.0164642924928739,0.36992043053513424,-0.18559128501002994,-0.9052607430344016,-4.034435801218555,0.03179780505988624
110,56.709,9.909763097763062,B1,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3694345019320299,-0.3694345019320299,0.0,-0.3694345019320299,0.0,0.36992043053513424,-0.18559128501002994,-0.9052607430344016,-4.034435801218555,0.03179780505988624
110,56.709,9.909763097763062,B1,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3686187204492788,-0.3686187204492788,0.0,-0.3686187204492788,0.0,0.36992043053513424,-0.18559128501002994,-0.9052607430344016,-4.034435801218555,0.03179780505988624
110,56.709,9.909763097763062,B1,B,0.05,0.005,RR,3,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.30220172822052976,-0.3214712895573322,-0.01926956133680241,-0.30424972826630614,-0.017221561291026033,0.36992043053513424,-0.18559128501002994,-0.9052607430344016,-4.034435801218555,0.03179780505988624
