decision_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_primary_value,good_candidate_count,feasible_choice_count,comparison_count,informative,decision_weight
375,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.955999999999999,cost_stability,0.011344575724625135,motion,0.19825580853955435,0.011154688255706846,0.5441999584682418,0.5441999584682418,4,1,0,0,0.0
376,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.955999999999999,cost_stability,0.011458855911324839,motion,0.19825580853955435,0.011154688255706846,0.5441999584682418,0.5441999584682418,4,1,0,0,0.0
377,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.955999999999999,cost_stability,0.01152422144470383,motion,0.19825580853955435,0.011154688255706846,0.5441999584682418,0.5441999584682418,4,1,0,0,0.0
378,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.011154688255706846,motion,0.19825580853955435,0.011154688255706846,0.5441999584682418,0.5441999584682418,4,1,0,0,0.0
379,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.011344575724625135,balanced,0.20316768653073153,0.011344575724625135,0.5386773192398534,0.5386773192398534,4,2,1,1,0.1111111111111111
380,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.011458855911324839,balanced,0.20316768653073153,0.011344575724625135,0.5386773192398534,0.5386773192398534,4,2,1,1,0.1111111111111111
381,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.01152422144470383,balanced,0.20316768653073153,0.011344575724625135,0.5386773192398534,0.5386773192398534,4,2,1,1,0.1111111111111111
382,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.011154688255706846,motion,0.19825580853955435,0.011154688255706846,0.5441999584682418,0.5441999584682418,4,1,0,0,0.0
383,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.011344575724625135,balanced,0.20316768653073153,0.011344575724625135,0.5386773192398534,0.5386773192398534,4,2,1,1,0.1111111111111111
384,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.011458855911324839,energy,0.20670640424647038,0.011458855911324839,0.5348920715715624,0.5348920715715624,4,3,2,1,0.1111111111111111
385,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.01152422144470383,energy,0.20670640424647038,0.011458855911324839,0.5348920715715624,0.5348920715715624,4,3,2,1,0.1111111111111111
386,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.178000000000001,cost_stability,0.011154688255706846,motion,0.19825580853955435,0.011154688255706846,0.5441999584682418,0.5441999584682418,4,1,0,0,0.0
387,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.178000000000001,cost_stability,0.011344575724625135,balanced,0.20316768653073153,0.011344575724625135,0.5386773192398534,0.5386773192398534,4,2,1,1,0.1111111111111111
388,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.178000000000001,cost_stability,0.011458855911324839,energy,0.20670640424647038,0.011458855911324839,0.5348920715715624,0.5348920715715624,4,3,2,1,0.1111111111111111
389,flat_train:flat:27111,flat_train,flat,27111,efficient,cost_energy,decision_time_s,7.178000000000001,cost_stability,0.01152422144470383,stability,0.20847993643569698,0.01152422144470383,0.5251980346888899,0.5251980346888899,4,4,3,1,0.1111111111111111
390,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.011222948523588556,cost_energy,0.5412167918833207,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,6.966000000000002,4,1,0,0,0.0
391,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.01134025865273791,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,6.942000000000001,4,1,0,0,0.0
392,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.01134025865273791,cost_energy,0.5412167918833207,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,6.942000000000001,4,2,1,1,0.16666666666666666
393,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.011446548861887082,cost_energy,0.5319637589689474,energy,0.20712747447685798,0.011446548861887082,0.5319637589689474,7.156000000000003,4,1,0,0,0.0
394,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.011446548861887082,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,6.942000000000001,4,2,1,1,0.16666666666666666
395,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.011446548861887082,cost_energy,0.5412167918833207,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,6.942000000000001,4,3,2,1,0.16666666666666666
396,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.01146278625955931,cost_energy,0.5318011347611012,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,7.146000000000002,4,1,0,0,0.0
397,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.01146278625955931,cost_energy,0.5319637589689474,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,7.146000000000002,4,2,1,1,0.16666666666666666
398,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.01146278625955931,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,6.942000000000001,4,3,2,1,0.16666666666666666
399,flat_train:flat:27112,flat_train,flat,27112,fast,decision_time_s,cost_stability,0.01146278625955931,cost_energy,0.5412167918833207,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,6.942000000000001,4,4,3,1,0.16666666666666666
400,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,6.942000000000001,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.01134025865273791,4,1,0,0,0.0
401,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,6.942000000000001,cost_energy,0.5412167918833207,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.01134025865273791,4,1,0,0,0.0
402,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,6.966000000000002,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.01134025865273791,4,1,0,0,0.0
403,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,6.966000000000002,cost_energy,0.5412167918833207,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,0.011222948523588556,4,2,1,1,0.16666666666666666
404,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.146000000000002,cost_energy,0.5318011347611012,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,0.01146278625955931,4,1,0,0,0.0
405,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.146000000000002,cost_energy,0.5319637589689474,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,0.01146278625955931,4,1,0,0,0.0
406,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.146000000000002,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.01134025865273791,4,2,1,1,0.16666666666666666
407,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.146000000000002,cost_energy,0.5412167918833207,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,0.011222948523588556,4,3,2,1,0.16666666666666666
408,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.156000000000003,cost_energy,0.5318011347611012,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,0.01146278625955931,4,1,0,0,0.0
409,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.156000000000003,cost_energy,0.5319637589689474,energy,0.20712747447685798,0.011446548861887082,0.5319637589689474,0.011446548861887082,4,2,1,1,0.16666666666666666
410,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.156000000000003,cost_energy,0.5398882432083011,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.01134025865273791,4,3,2,1,0.16666666666666666
411,flat_train:flat:27112,flat_train,flat,27112,stable,cost_stability,decision_time_s,7.156000000000003,cost_energy,0.5412167918833207,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,0.011222948523588556,4,4,3,1,0.16666666666666666
412,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.942000000000001,cost_stability,0.01134025865273791,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,1,0,0,0.0
413,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.942000000000001,cost_stability,0.011446548861887082,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,1,0,0,0.0
414,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.942000000000001,cost_stability,0.01146278625955931,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,1,0,0,0.0
415,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.966000000000002,cost_stability,0.011222948523588556,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,0.5412167918833207,4,1,0,0,0.0
416,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.966000000000002,cost_stability,0.01134025865273791,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,2,1,1,0.1111111111111111
417,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.966000000000002,cost_stability,0.011446548861887082,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,2,1,1,0.1111111111111111
418,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,6.966000000000002,cost_stability,0.01146278625955931,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,2,1,1,0.1111111111111111
419,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.146000000000002,cost_stability,0.011222948523588556,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,0.5412167918833207,4,1,0,0,0.0
420,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.146000000000002,cost_stability,0.01134025865273791,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,2,1,1,0.1111111111111111
421,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.146000000000002,cost_stability,0.011446548861887082,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,2,1,1,0.1111111111111111
422,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.146000000000002,cost_stability,0.01146278625955931,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,0.5318011347611012,4,3,2,1,0.1111111111111111
423,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.156000000000003,cost_stability,0.011222948523588556,motion,0.198720912340578,0.011222948523588556,0.5412167918833207,0.5412167918833207,4,1,0,0,0.0
424,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.156000000000003,cost_stability,0.01134025865273791,balanced,0.20315048976337174,0.01134025865273791,0.5398882432083011,0.5398882432083011,4,2,1,1,0.1111111111111111
425,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.156000000000003,cost_stability,0.011446548861887082,energy,0.20712747447685798,0.011446548861887082,0.5319637589689474,0.5319637589689474,4,3,2,1,0.1111111111111111
426,flat_train:flat:27112,flat_train,flat,27112,efficient,cost_energy,decision_time_s,7.156000000000003,cost_stability,0.01146278625955931,stability,0.20872493375494489,0.01146278625955931,0.5318011347611012,0.5318011347611012,4,4,3,1,0.1111111111111111
427,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011178079513702087,cost_energy,0.5336556537223809,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,1,0,0,0.0
428,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011178079513702087,cost_energy,0.5447735352303588,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,1,0,0,0.0
429,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011230144000408367,cost_energy,0.5336556537223809,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,1,0,0,0.0
430,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011230144000408367,cost_energy,0.5447735352303588,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,2,1,1,0.16666666666666666
431,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011447181931646472,cost_energy,0.53356006919859,energy,0.20666031099829776,0.011447181931646472,0.53356006919859,7.152,4,1,0,0,0.0
432,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011447181931646472,cost_energy,0.5336556537223809,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,2,1,1,0.16666666666666666
433,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.011447181931646472,cost_energy,0.5447735352303588,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,3,2,1,0.16666666666666666
434,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.01149577633119367,cost_energy,0.52668784843944,stability,0.20802844257175818,0.01149577633119367,0.52668784843944,7.155999999999999,4,1,0,0,0.0
435,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.01149577633119367,cost_energy,0.53356006919859,energy,0.20666031099829776,0.011447181931646472,0.53356006919859,7.152,4,2,1,1,0.16666666666666666
436,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.01149577633119367,cost_energy,0.5336556537223809,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,3,2,1,0.16666666666666666
437,flat_train:flat:27113,flat_train,flat,27113,fast,decision_time_s,cost_stability,0.01149577633119367,cost_energy,0.5447735352303588,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,6.953999999999999,4,4,3,1,0.16666666666666666
438,flat_train:flat:27113,flat_train,flat,27113,stable,cost_stability,decision_time_s,6.953999999999999,cost_energy,0.5336556537223809,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,0.011178079513702087,4,1,0,0,0.0
439,flat_train:flat:27113,flat_train,flat,27113,stable,cost_stability,decision_time_s,6.953999999999999,cost_energy,0.5447735352303588,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,0.011178079513702087,4,1,0,0,0.0
440,flat_train:flat:27113,flat_train,flat,27113,stable,cost_stability,decision_time_s,6.958000000000001,cost_energy,0.5336556537223809,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,0.011178079513702087,4,1,0,0,0.0
441,flat_train:flat:27113,flat_train,flat,27113,stable,cost_stability,decision_time_s,6.958000000000001,cost_energy,0.5447735352303588,balanced,0.20367704622730012,0.011178079513702087,0.5336556537223809,0.011178079513702087,4,2,1,1,0.16666666666666666
